Index,Set,Type,Date,Source,Link,Title,Context,Comment,Hate speech,Counter speech,Gender,Disability,Race/Nationality,Region (Korea),Age,Profanity,Ikiyano-style
308,13,1,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237548&_dcbest=1&page=103,유명롤프로게이머.... 베트남서 한국여성 살해혐의.. ㄷㄷ.,베트남에서 33세 한국 여성이 유명 롤 프로게이머에 의해 살해당했다.,닭장..,1,0,1,0,0,0,1,0,0
309,13,2,,,,,신축 아파트의 용적률이 너무 높아 아파트 안에 빛이 안 들어올 정도이다.,닭장..,0,0,0,0,0,0,0,0,0
310,13,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237548&_dcbest=1&page=103,유명롤프로게이머.... 베트남서 한국여성 살해혐의.. ㄷㄷ.,베트남에서 33세 한국 여성이 유명 롤 프로게이머에 의해 살해당했다.,야하롱 얘 챌 게임에서 매너 좋고 멘탈 좋기로 유명 했는데 뭔..허허허,0,0,0,0,0,0,0,0,0
311,13,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237548&_dcbest=1&page=103,유명롤프로게이머.... 베트남서 한국여성 살해혐의.. ㄷㄷ.,베트남에서 33세 한국 여성이 유명 롤 프로게이머에 의해 살해당했다.,야하롱 작년인가 재작년에 본거 같은데 와…,0,0,0,0,0,0,0,0,0
312,13,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237548&_dcbest=1&page=103,유명롤프로게이머.... 베트남서 한국여성 살해혐의.. ㄷㄷ.,베트남에서 33세 한국 여성이 유명 롤 프로게이머에 의해 살해당했다.,야하롱이었노 …,0,0,0,0,0,0,0,0,1
313,13,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237548&_dcbest=1&page=103,유명롤프로게이머.... 베트남서 한국여성 살해혐의.. ㄷㄷ.,베트남에서 33세 한국 여성이 유명 롤 프로게이머에 의해 살해당했다.,야하롱? 시발 어쩌다가 저런거냐,0,0,0,0,0,0,0,1,0
314,13,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237548&_dcbest=1&page=103,유명롤프로게이머.... 베트남서 한국여성 살해혐의.. ㄷㄷ.,베트남에서 33세 한국 여성이 유명 롤 프로게이머에 의해 살해당했다.,야하롱 ?,0,0,0,0,0,0,0,0,0
315,13,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237548&_dcbest=1&page=103,유명롤프로게이머.... 베트남서 한국여성 살해혐의.. ㄷㄷ.,베트남에서 33세 한국 여성이 유명 롤 프로게이머에 의해 살해당했다.,야하롱임 ㄹㅇ?,0,0,0,0,0,0,0,0,0
316,13,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237548&_dcbest=1&page=103,유명롤프로게이머.... 베트남서 한국여성 살해혐의.. ㄷㄷ.,베트남에서 33세 한국 여성이 유명 롤 프로게이머에 의해 살해당했다.,이름 써있네 이찬주 라고,0,0,0,0,0,0,0,0,0
317,13,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237548&_dcbest=1&page=103,유명롤프로게이머.... 베트남서 한국여성 살해혐의.. ㄷㄷ.,베트남에서 33세 한국 여성이 유명 롤 프로게이머에 의해 살해당했다.,헐 뭐냐,0,0,0,0,0,0,0,0,0
318,13,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237548&_dcbest=1&page=103,유명롤프로게이머.... 베트남서 한국여성 살해혐의.. ㄷㄷ.,베트남에서 33세 한국 여성이 유명 롤 프로게이머에 의해 살해당했다.,나무위키에 벌써 다 떴다. 얘둘아.,0,0,0,0,0,0,0,0,0
319,13,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237548&_dcbest=1&page=103,유명롤프로게이머.... 베트남서 한국여성 살해혐의.. ㄷㄷ.,베트남에서 33세 한국 여성이 유명 롤 프로게이머에 의해 살해당했다.,이찬주? 진짜 야하롱임?,0,0,0,0,0,0,0,0,0
320,13,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237548&_dcbest=1&page=103,유명롤프로게이머.... 베트남서 한국여성 살해혐의.. ㄷㄷ.,베트남에서 33세 한국 여성이 유명 롤 프로게이머에 의해 살해당했다.,아니 씨발 어떻게 이럴수가있냐,0,0,0,0,0,0,0,1,0
321,13,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237548&_dcbest=1&page=103,유명롤프로게이머.... 베트남서 한국여성 살해혐의.. ㄷㄷ.,베트남에서 33세 한국 여성이 유명 롤 프로게이머에 의해 살해당했다.,아니 야하롱 얌전한 놈인줄 알앗는데,0,0,0,0,0,0,0,1,0
322,13,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237548&_dcbest=1&page=103,유명롤프로게이머.... 베트남서 한국여성 살해혐의.. ㄷㄷ.,베트남에서 33세 한국 여성이 유명 롤 프로게이머에 의해 살해당했다.,뭐야 야하롱이야? 아이고,0,0,0,0,0,0,0,0,0
323,13,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237548&_dcbest=1&page=103,유명롤프로게이머.... 베트남서 한국여성 살해혐의.. ㄷㄷ.,베트남에서 33세 한국 여성이 유명 롤 프로게이머에 의해 살해당했다.,쟤 일본팀에서 롤드컵 나왔던애 아닌가. 야하롱 아는 이름인데,0,0,0,0,0,0,0,0,0
324,13,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237548&_dcbest=1&page=103,유명롤프로게이머.... 베트남서 한국여성 살해혐의.. ㄷㄷ.,베트남에서 33세 한국 여성이 유명 롤 프로게이머에 의해 살해당했다.,와 야하롱이?,0,0,0,0,0,0,0,0,0
325,13,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237548&_dcbest=1&page=103,유명롤프로게이머.... 베트남서 한국여성 살해혐의.. ㄷㄷ.,베트남에서 33세 한국 여성이 유명 롤 프로게이머에 의해 살해당했다.,야하롱이라고? 와 충격이네 씨,0,0,0,0,0,0,0,1,0
326,13,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237548&_dcbest=1&page=103,유명롤프로게이머.... 베트남서 한국여성 살해혐의.. ㄷㄷ.,베트남에서 33세 한국 여성이 유명 롤 프로게이머에 의해 살해당했다.,ㅅㅂ 야하롱 실화냐 미친,0,0,0,0,0,0,0,1,0
327,13,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237548&_dcbest=1&page=103,유명롤프로게이머.... 베트남서 한국여성 살해혐의.. ㄷㄷ.,베트남에서 33세 한국 여성이 유명 롤 프로게이머에 의해 살해당했다.,검색어에 왜 올랐나 했더니 에휴,0,0,0,0,0,0,0,0,0
328,13,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237548&_dcbest=1&page=103,유명롤프로게이머.... 베트남서 한국여성 살해혐의.. ㄷㄷ.,베트남에서 33세 한국 여성이 유명 롤 프로게이머에 의해 살해당했다.,L씨여서 설마 했는데,0,0,0,0,0,0,0,0,0
329,14,1,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,외국 음식이 참 맛있어 보이네요~,1,0,0,0,0,1,0,0,0
330,14,1,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,외국음식,1,0,0,0,0,1,0,0,0
331,14,1,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,여권준비해야되나,1,0,0,0,0,1,0,0,0
332,14,1,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,해외요리 특선이네요,1,0,0,0,0,1,0,0,0
333,14,1,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,맛있긴한데 저거 먹자고 해외나갈 정도는 아님,1,0,0,0,0,1,0,0,0
334,14,1,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,외국 음식,1,0,0,0,0,1,0,0,0
335,14,1,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,먹고싶은데 여권 들고가기 귀찮아::,1,0,0,0,0,1,0,0,0
336,14,1,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,해외음식 소개는 개추야,1,0,0,0,0,1,0,0,0
337,14,2,,,,,일본 오사카의 맛있는 음식 다섯 가지를 소개했다.,외국 음식이 참 맛있어 보이네요~,0,0,0,0,0,0,0,0,0
338,14,2,,,,,일본 오사카의 맛있는 음식 다섯 가지를 소개했다.,외국음식,0,0,0,0,0,0,0,0,0
339,14,2,,,,,일본 오사카의 맛있는 음식 다섯 가지를 소개했다.,여권준비해야되나,0,0,0,0,0,0,0,0,0
340,14,2,,,,,일본 오사카의 맛있는 음식 다섯 가지를 소개했다.,해외요리 특선이네요,0,0,0,0,0,0,0,0,0
341,14,2,,,,,일본 오사카의 맛있는 음식 다섯 가지를 소개했다.,맛있긴한데 저거 먹자고 해외나갈 정도는 아님,0,0,0,0,0,0,0,0,0
342,14,2,,,,,일본 오사카의 맛있는 음식 다섯 가지를 소개했다.,외국 음식,0,0,0,0,0,0,0,0,0
343,14,2,,,,,일본 오사카의 맛있는 음식 다섯 가지를 소개했다.,먹고싶은데 여권 들고가기 귀찮아::,0,0,0,0,0,0,0,0,0
344,14,2,,,,,일본 오사카의 맛있는 음식 다섯 가지를 소개했다.,해외음식 소개는 개추야,0,0,0,0,0,0,0,0,0
345,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,오리탕빼고 딱히,0,0,0,0,0,0,0,0,0
346,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,오리탕에 고사리를 넣나? 토란대나 머위대 넣지않나,0,0,0,0,0,0,0,0,0
347,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,토란대가 국룰임,0,0,0,0,0,0,0,0,0
348,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,고사리 넣고 끓여도 맛있어요^^,0,0,0,0,0,0,0,0,0
349,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,육개장엔 둘다들어가니,0,0,0,0,0,0,0,0,0
350,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,미나리지 이새끼야~~,0,0,0,0,0,0,0,1,0
351,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,"재료는 엄마 마음대로인데 우리집은 미나리, 토란대, 죽순. 고사리는 육개장이지.",0,0,0,0,0,0,0,0,0
352,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,맛있어보이네,0,0,0,0,0,0,0,0,0
353,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,떡갈비는 좋은데,0,0,0,0,0,0,0,0,0
354,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,오리탕 맛나더라,0,0,0,0,0,0,0,0,0
355,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,떡갈비나 남도정식이 낫지 오리탕은 그닥이였음 차라리 주물럭이 맛있지,0,0,0,0,0,0,0,0,0
356,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,오리탕은 GOAT,0,0,0,0,0,0,0,0,0
357,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,오리탕 씹goat,0,0,0,0,0,0,0,1,0
358,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,오리탕은 진짜 안먹어봣음 먹어봐라...,0,0,0,0,0,0,0,0,0
359,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,김치는 피코크조선호텔 김치지,0,0,0,0,0,0,0,0,0
360,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,지리넹,0,0,0,0,0,0,0,0,0
361,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,정식 고추장넣고 슥 비벼먹고싶노 ㅋㅋㅋ,0,0,0,0,0,0,0,0,1
362,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,떡갈비는 담양임 송정은 별로,0,0,0,0,0,0,0,0,0
363,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,애호박찌개 어딨음,0,0,0,0,0,0,0,0,0
364,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,정보) 광주소재 학교 급식에는 가끔 오리탕이 나온다,0,0,0,0,0,0,0,0,0
365,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,오리탕 괜찮음. 근데 고기 먹을 생각이면 별로일 수 있음. 떡갈비는 잘 안먹음. 담양 돼지갈비를 더 많이 먹음.,0,0,0,0,0,0,0,0,0
366,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,송정 떡갈비 이런건 관광객용 음식임.,0,0,0,0,0,0,0,0,0
367,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,"광주 오리탕, 나주 곰탕, 담양 돼지갋",0,0,0,0,0,0,0,0,0
368,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,"오리탕 진짜 맛있더라
그 엄마돼지찌갠가? 거기도 진짜 맛있었음",0,0,0,0,0,0,0,0,0
369,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,오리탕 ㅇㅈ,0,0,0,0,0,0,0,0,0
370,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,서울에도 있음,0,0,0,0,0,0,0,0,0
371,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,미나리잖아,0,0,0,0,0,0,0,0,0
372,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,오리탕 고사리 부추는 뭐야 고사리 부추 안들어가고 미나리가 들어감. 오리탕 본체는 미나리임. 성시경 유튜브에 오리탕 나오고 오리탕 처음으로 시켜서 먹어봣는데 오리탕 이미친새끼 존나 맛있더라,0,0,0,0,0,0,0,1,0
373,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,한식은? 전라도,0,0,0,0,0,0,0,0,0
374,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,맛있긴하노ㅋㅋ,0,0,0,0,0,0,0,0,1
375,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,서울에서는 선지해장국이 빨갛다더라 나 진짜 존나 충격이었음 내가 평생 먹어온건 맑은선지국인데…,0,0,0,0,0,0,0,1,0
376,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,상추튀김,0,0,0,0,0,0,0,0,0
377,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,오리탕 맛있음 ㅋㅋㅋㅋ,0,0,0,0,0,0,0,0,0
378,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,떡갈비말곤…,0,0,0,0,0,0,0,0,0
379,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,광주까지 갔으면 목포 담양 한시간 거리도 안되니까 갔다 오면 재밌음,0,0,0,0,0,0,0,0,0
380,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,영미오리탕 서울에도 있어 얘들아 한번쯤은 먹을만함,0,0,0,0,0,0,0,0,0
381,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,대구 사람인데 음식은 전라도지 솔직히,0,0,0,0,0,0,0,0,0
382,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,오리탕 땡기노,0,0,0,0,0,0,0,0,1
383,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,오리탕 맛잇지,0,0,0,0,0,0,0,0,0
384,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,전라도에서 제일 맛있게 먹은건 여수 장어탕이었음 한번씩 먹어봐라 이기야,0,0,0,0,0,0,0,0,1
385,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,솔직히 음식은 경상도보다 전라도가 훨맛있음,0,0,0,0,0,0,0,0,0
386,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,여수 돌산 갓김치 먹고싶다..... ㅅㅂ,0,0,0,0,0,0,0,1,0
387,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,"전라도 김치가 그렇게 맛있다고해서 광주, 여수 갔을때 먹어봤는데 내 기준으로는 젓갈 냄새가 많이나고 간이 ㅈㄴ 셌음",0,0,0,0,0,0,0,1,0
388,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,오리탕빼곤 거기서 거기임 ㅇㅇ,0,0,0,0,0,0,0,0,0
389,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,전라도 음식은 여수 갓김치 이게 고트다 남도 배추김치는 초피 들어간게 많아서 불호가 더 많을수밖에 없음,0,0,0,0,0,0,0,0,0
390,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,오리탕은 맛있다,0,0,0,0,0,0,0,0,0
391,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,오리탕에 부추란다ㅋㅋㅋㅋ,0,0,0,0,0,0,0,0,0
392,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,오리탕 먹어보고싶다,0,0,0,0,0,0,0,0,0
393,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,광주 사람인데 송정 떡갈비 한물 간지 오래됨,0,0,0,0,0,0,0,0,0
394,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,"광주는 대인시장 순대국밥집 거기가 ㄹㅇ 혜자임

맛은 솔직히 그럭저럭인데 양이 ㄹㅇ 미쳤음 ㅋㅋㅋㅋ",0,0,0,0,0,0,0,1,0
395,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,다 맛있는데 비쌈,0,0,0,0,0,0,0,0,0
396,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,오리탕 맛있냐,0,0,0,0,0,0,0,0,0
397,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,오리탕 무슨맛이냐면 감자탕이랑 삼계탕 중간맛임. 소주가 술술 들어가는 국물임. 거기에 오리향이 진하게 남. 미나리 오리탕 국물에 데처먹으면 극락임.,0,0,0,0,0,0,0,0,0
398,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,오리 육수에 들깨가루 푼 맛인데 걸쭉하면서도 시원한게 암튼 먹어봐.,0,0,0,0,0,0,0,0,0
399,14,3,2024-06-07,디시인사이드,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,미나리가맛있음,0,0,0,0,0,0,0,0,0
