index,set,type,date,link,title,context,comment,hate speech,gender,disability,race/nation,region,age,note,
,14,3,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,전라남도 광주광역시,0,0,0,0,0,0,,
,14,3,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,광주 음식이.. 내 입맛엔 짜더라…,0,0,0,0,0,0,,
,14,3,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,먹고 싶은 거 하나도 없네~ 일전에 부산 갔을 때도 음식 다 별루였는데,0,0,0,0,0,0,,
,14,3,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,오리탕 저거 어떰? 눈으로만 보기엔 엄청 느끼해 보이는데,0,0,0,0,0,0,,
,14,3,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,오리탕은 그냥 서울에있는거먹어도 맛있다,0,0,0,0,0,0,,
,14,3,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,이제 상추튀김 안 먹음?,0,0,0,0,0,0,,
,14,3,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,솔직히 맛있겠네,0,0,0,0,0,0,,
,14,3,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237579&_dcbest=1&page=103,맛있는 광주5미....대표음식....jpg,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,떡갈비 빼고는 별로,0,0,0,0,0,0,,
,15,1,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237639&_dcbest=1&page=103,싱글벙글 진짜 인종차별...jpg,"미국의 한 학교에서 체험 학습 명목으로 흑인 학생들에게 목화농장에서 무급으로 목화를 따게 했고, 학생이 집에 목화를 하나 가져와서 이 사건이 발각되었다.",유전자보소,1,0,0,1,0,0,,
,15,1,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237639&_dcbest=1&page=103,싱글벙글 진짜 인종차별...jpg,"미국의 한 학교에서 체험 학습 명목으로 흑인 학생들에게 목화농장에서 무급으로 목화를 따게 했고, 학생이 집에 목화를 하나 가져와서 이 사건이 발각되었다.",유전자 근본은 어디안가노 ㅋㅋㅋㅋ,1,0,0,1,0,0,이기야노체,
,15,1,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237639&_dcbest=1&page=103,싱글벙글 진짜 인종차별...jpg,"미국의 한 학교에서 체험 학습 명목으로 흑인 학생들에게 목화농장에서 무급으로 목화를 따게 했고, 학생이 집에 목화를 하나 가져와서 이 사건이 발각되었다.",전문가를 공짜로 쓰려니까 그렇지,1,0,0,1,0,0,,
,15,1,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237639&_dcbest=1&page=103,싱글벙글 진짜 인종차별...jpg,"미국의 한 학교에서 체험 학습 명목으로 흑인 학생들에게 목화농장에서 무급으로 목화를 따게 했고, 학생이 집에 목화를 하나 가져와서 이 사건이 발각되었다.",저들에겐 당연한일임,1,0,0,1,0,0,,
,15,1,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237639&_dcbest=1&page=103,싱글벙글 진짜 인종차별...jpg,"미국의 한 학교에서 체험 학습 명목으로 흑인 학생들에게 목화농장에서 무급으로 목화를 따게 했고, 학생이 집에 목화를 하나 가져와서 이 사건이 발각되었다.",진짜 유전자 자체가 우리랑 다른듯 ㅋㅋ,1,0,0,1,0,0,,
,15,1,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237639&_dcbest=1&page=103,싱글벙글 진짜 인종차별...jpg,"미국의 한 학교에서 체험 학습 명목으로 흑인 학생들에게 목화농장에서 무급으로 목화를 따게 했고, 학생이 집에 목화를 하나 가져와서 이 사건이 발각되었다.",그냥 평범한 전통체험인데..,1,0,0,1,0,0,,
,15,1,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237639&_dcbest=1&page=103,싱글벙글 진짜 인종차별...jpg,"미국의 한 학교에서 체험 학습 명목으로 흑인 학생들에게 목화농장에서 무급으로 목화를 따게 했고, 학생이 집에 목화를 하나 가져와서 이 사건이 발각되었다.",전통문화 체험이노ㅋㅋㅋ,1,0,0,1,0,0,이기야노체,
,15,1,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237639&_dcbest=1&page=103,싱글벙글 진짜 인종차별...jpg,"미국의 한 학교에서 체험 학습 명목으로 흑인 학생들에게 목화농장에서 무급으로 목화를 따게 했고, 학생이 집에 목화를 하나 가져와서 이 사건이 발각되었다.",유전자에 새겨진것을 깨달아버린www,1,0,0,1,0,0,,
,15,1,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237639&_dcbest=1&page=103,싱글벙글 진짜 인종차별...jpg,"미국의 한 학교에서 체험 학습 명목으로 흑인 학생들에게 목화농장에서 무급으로 목화를 따게 했고, 학생이 집에 목화를 하나 가져와서 이 사건이 발각되었다.",대구냐,1,0,0,0,1,0,,
,15,1,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237639&_dcbest=1&page=103,싱글벙글 진짜 인종차별...jpg,"미국의 한 학교에서 체험 학습 명목으로 흑인 학생들에게 목화농장에서 무급으로 목화를 따게 했고, 학생이 집에 목화를 하나 가져와서 이 사건이 발각되었다.",개웃기노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,0,0,1,0,0,이기야노체,
,15,1,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237639&_dcbest=1&page=103,싱글벙글 진짜 인종차별...jpg,"미국의 한 학교에서 체험 학습 명목으로 흑인 학생들에게 목화농장에서 무급으로 목화를 따게 했고, 학생이 집에 목화를 하나 가져와서 이 사건이 발각되었다.",ㅋㅋㅋㅋㅋ 개웃기네 ㅋㅋㅋ,1,0,0,1,0,0,,
,15,1,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237639&_dcbest=1&page=103,싱글벙글 진짜 인종차별...jpg,"미국의 한 학교에서 체험 학습 명목으로 흑인 학생들에게 목화농장에서 무급으로 목화를 따게 했고, 학생이 집에 목화를 하나 가져와서 이 사건이 발각되었다.",역사 체험인데 뭐가 문제임?,1,0,0,1,0,0,,
,15,1,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237639&_dcbest=1&page=103,싱글벙글 진짜 인종차별...jpg,"미국의 한 학교에서 체험 학습 명목으로 흑인 학생들에게 목화농장에서 무급으로 목화를 따게 했고, 학생이 집에 목화를 하나 가져와서 이 사건이 발각되었다.",우리나라로 치면 민속촌 간거아님? 뭐가문제야,1,0,0,1,0,0,,
,15,1,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237639&_dcbest=1&page=103,싱글벙글 진짜 인종차별...jpg,"미국의 한 학교에서 체험 학습 명목으로 흑인 학생들에게 목화농장에서 무급으로 목화를 따게 했고, 학생이 집에 목화를 하나 가져와서 이 사건이 발각되었다.",전통문화를 왜 부정하는거임?,1,0,0,1,0,0,,
,15,1,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237639&_dcbest=1&page=103,싱글벙글 진짜 인종차별...jpg,"미국의 한 학교에서 체험 학습 명목으로 흑인 학생들에게 목화농장에서 무급으로 목화를 따게 했고, 학생이 집에 목화를 하나 가져와서 이 사건이 발각되었다.",존나웃겨ㅗㅋㅋ,1,0,0,1,0,0,,
,15,1,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237639&_dcbest=1&page=103,싱글벙글 진짜 인종차별...jpg,"미국의 한 학교에서 체험 학습 명목으로 흑인 학생들에게 목화농장에서 무급으로 목화를 따게 했고, 학생이 집에 목화를 하나 가져와서 이 사건이 발각되었다.",참선생,1,0,0,1,0,0,,
,15,1,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237639&_dcbest=1&page=103,싱글벙글 진짜 인종차별...jpg,"미국의 한 학교에서 체험 학습 명목으로 흑인 학생들에게 목화농장에서 무급으로 목화를 따게 했고, 학생이 집에 목화를 하나 가져와서 이 사건이 발각되었다.",ㅆㅂ 개웃긴데,1,0,0,1,0,0,,
,15,1,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237639&_dcbest=1&page=103,싱글벙글 진짜 인종차별...jpg,"미국의 한 학교에서 체험 학습 명목으로 흑인 학생들에게 목화농장에서 무급으로 목화를 따게 했고, 학생이 집에 목화를 하나 가져와서 이 사건이 발각되었다.",존나 유쾌하네 ㅋㅋㅋ,1,0,0,1,0,0,,
,15,1,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237639&_dcbest=1&page=103,싱글벙글 진짜 인종차별...jpg,"미국의 한 학교에서 체험 학습 명목으로 흑인 학생들에게 목화농장에서 무급으로 목화를 따게 했고, 학생이 집에 목화를 하나 가져와서 이 사건이 발각되었다.","인생에서 어울리는 보직 찾는거 만큼 힘든것도 없는데, 선생이 미리 진로 정해줬노
참선생이다",1,0,0,1,0,0,이기야노체,
,15,1,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237639&_dcbest=1&page=103,싱글벙글 진짜 인종차별...jpg,"미국의 한 학교에서 체험 학습 명목으로 흑인 학생들에게 목화농장에서 무급으로 목화를 따게 했고, 학생이 집에 목화를 하나 가져와서 이 사건이 발각되었다.",이건 볼때마다 웃기네 시발 ㅋㅋㅋ,1,0,0,1,0,0,,
,15,1,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237639&_dcbest=1&page=103,싱글벙글 진짜 인종차별...jpg,"미국의 한 학교에서 체험 학습 명목으로 흑인 학생들에게 목화농장에서 무급으로 목화를 따게 했고, 학생이 집에 목화를 하나 가져와서 이 사건이 발각되었다.",전통문화 체험인데,1,0,0,1,0,0,,
,15,1,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237639&_dcbest=1&page=103,싱글벙글 진짜 인종차별...jpg,"미국의 한 학교에서 체험 학습 명목으로 흑인 학생들에게 목화농장에서 무급으로 목화를 따게 했고, 학생이 집에 목화를 하나 가져와서 이 사건이 발각되었다.",조상의 유산을 체험하게 해준거네,1,0,0,1,0,0,,
,15,2,,,,"삼성 라이온즈 투수 원태인의 조상은 일제 강점기, 일본군에게 돌팔매를 명중시킨 원태우 의사이다.",유전자보소,0,0,0,0,0,0,,
,15,2,,,,"삼성 라이온즈 투수 원태인의 조상은 일제 강점기, 일본군에게 돌팔매를 명중시킨 원태우 의사이다.",유전자 근본은 어디안가노 ㅋㅋㅋㅋ,0,0,0,0,0,0,이기야노체,
,15,2,,,,공공 기관의 청년 열정 페이가 논란이 되었다.,전문가를 공짜로 쓰려니까 그렇지,0,0,0,0,0,0,,
,15,2,,,,"삼성 라이온즈 투수 원태인의 조상은 일제 강점기, 일본군에게 돌팔매를 명중시킨 원태우 의사이다.",저들에겐 당연한일임,0,0,0,0,0,0,,
,15,2,,,,"삼성 라이온즈 투수 원태인의 조상은 일제 강점기, 일본군에게 돌팔매를 명중시킨 원태우 의사이다.",진짜 유전자 자체가 우리랑 다른듯 ㅋㅋ,0,0,0,0,0,0,,
,15,2,,,,진주시가 전통기생문화원을 건립한다고 해서 논란이 되었다.,그냥 평범한 전통체험인데..,0,0,0,0,0,0,,
,15,2,,,,진주시가 전통기생문화원을 건립한다고 해서 논란이 되었다.,전통문화 체험이노ㅋㅋㅋ,0,0,0,0,0,0,이기야노체,
,15,2,,,,"삼성 라이온즈 투수 원태인의 조상은 일제 강점기, 일본군에게 돌팔매를 명중시킨 원태우 의사이다.",유전자에 새겨진것을 깨달아버린www,0,0,0,0,0,0,,
,15,2,,,,"삼성 라이온즈 투수 원태인의 조상은 일제 강점기, 일본군에게 돌팔매를 명중시킨 원태우 의사이다.",대구냐,0,0,0,0,0,0,,
,15,2,,,,"삼성 라이온즈 투수 원태인의 조상은 일제 강점기, 일본군에게 돌팔매를 명중시킨 원태우 의사이다.",개웃기노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,이기야노체,
,15,2,,,,"삼성 라이온즈 투수 원태인의 조상은 일제 강점기, 일본군에게 돌팔매를 명중시킨 원태우 의사이다.",ㅋㅋㅋㅋㅋ 개웃기네 ㅋㅋㅋ,0,0,0,0,0,0,,
,15,2,,,,한국의 연예인이 히로시마 평화기념관에 방문했다는 사실이 알려져 비판의 대상이 되었다.,역사 체험인데 뭐가 문제임?,0,0,0,0,0,0,,
,15,2,,,,한국의 연예인이 히로시마 평화기념관에 방문했다는 사실이 알려져 비판의 대상이 되었다.,우리나라로 치면 민속촌 간거아님? 뭐가문제야,0,0,0,0,0,0,,
,15,2,,,,진주시가 전통기생문화원을 건립한다고 해서 논란이 되었다.,전통문화를 왜 부정하는거임?,0,0,0,0,0,0,,
,15,2,,,,"삼성 라이온즈 투수 원태인의 조상은 일제 강점기, 일본군에게 돌팔매를 명중시킨 원태우 의사이다.",존나웃겨ㅗㅋㅋ,0,0,0,0,0,0,,
,15,2,,,,중국의 한 고등학교 교사가 학생의 수학적 재능을 알아보고 지도해 경시대회에서 좋은 결과를 얻었다.,참선생,0,0,0,0,0,0,,
,15,2,,,,"삼성 라이온즈 투수 원태인의 조상은 일제 강점기, 일본군에게 돌팔매를 명중시킨 원태우 의사이다.",ㅆㅂ 개웃긴데,0,0,0,0,0,0,,
,15,2,,,,"삼성 라이온즈 투수 원태인의 조상은 일제 강점기, 일본군에게 돌팔매를 명중시킨 원태우 의사이다.",존나 유쾌하네 ㅋㅋㅋ,0,0,0,0,0,0,,
,15,2,,,,중국의 한 고등학교 교사가 학생의 수학적 재능을 알아보고 지도해 경시대회에서 좋은 결과를 얻었다.,"인생에서 어울리는 보직 찾는거 만큼 힘든것도 없는데, 선생이 미리 진로 정해줬노
참선생이다",0,0,0,0,0,0,이기야노체,
,15,2,,,,"삼성 라이온즈 투수 원태인의 조상은 일제 강점기, 일본군에게 돌팔매를 명중시킨 원태우 의사이다.",이건 볼때마다 웃기네 시발 ㅋㅋㅋ,0,0,0,0,0,0,,
,15,2,,,,진주시가 전통기생문화원을 건립한다고 해서 논란이 되었다.,전통문화 체험인데,0,0,0,0,0,0,,
,15,2,,,,"삼성 라이온즈 투수 원태인의 조상은 일제 강점기, 일본군에게 돌팔매를 명중시킨 원태우 의사이다.",조상의 유산을 체험하게 해준거네,0,0,0,0,0,0,,
,15,3,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237639&_dcbest=1&page=103,싱글벙글 진짜 인종차별...jpg,"미국의 한 학교에서 체험 학습 명목으로 흑인 학생들에게 목화농장에서 무급으로 목화를 따게 했고, 학생이 집에 목화를 하나 가져와서 이 사건이 발각되었다.",훔쳤다는 단어에 초점 맞춰서 어린애들 강제로 노역 시키고 아무런 보상도 안주는 노동착취는 왜 넘어가노,0,0,0,0,0,0,이기야노체,
,15,3,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237639&_dcbest=1&page=103,싱글벙글 진짜 인종차별...jpg,"미국의 한 학교에서 체험 학습 명목으로 흑인 학생들에게 목화농장에서 무급으로 목화를 따게 했고, 학생이 집에 목화를 하나 가져와서 이 사건이 발각되었다.",노동력착취 아니노 ㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,이기야노체,
,15,3,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237639&_dcbest=1&page=103,싱글벙글 진짜 인종차별...jpg,"미국의 한 학교에서 체험 학습 명목으로 흑인 학생들에게 목화농장에서 무급으로 목화를 따게 했고, 학생이 집에 목화를 하나 가져와서 이 사건이 발각되었다.",찾아보니 일본은 도요토미때 노비제도 없어지고 한국이랑 중국은 1900년대에 없어졌네.,0,0,0,0,0,0,,
,15,3,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237639&_dcbest=1&page=103,싱글벙글 진짜 인종차별...jpg,"미국의 한 학교에서 체험 학습 명목으로 흑인 학생들에게 목화농장에서 무급으로 목화를 따게 했고, 학생이 집에 목화를 하나 가져와서 이 사건이 발각되었다.",미국은 1800년대래!,0,0,0,0,0,0,,
,15,3,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237639&_dcbest=1&page=103,싱글벙글 진짜 인종차별...jpg,"미국의 한 학교에서 체험 학습 명목으로 흑인 학생들에게 목화농장에서 무급으로 목화를 따게 했고, 학생이 집에 목화를 하나 가져와서 이 사건이 발각되었다.",애들 상대였으면 진짜 심했다,0,0,0,0,0,0,,
,15,3,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237639&_dcbest=1&page=103,싱글벙글 진짜 인종차별...jpg,"미국의 한 학교에서 체험 학습 명목으로 흑인 학생들에게 목화농장에서 무급으로 목화를 따게 했고, 학생이 집에 목화를 하나 가져와서 이 사건이 발각되었다.",댓글들 아무렇지도 않게 흑인들을 비하하네,0,0,0,0,0,0,,
,15,3,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237639&_dcbest=1&page=103,싱글벙글 진짜 인종차별...jpg,"미국의 한 학교에서 체험 학습 명목으로 흑인 학생들에게 목화농장에서 무급으로 목화를 따게 했고, 학생이 집에 목화를 하나 가져와서 이 사건이 발각되었다.",그 선생은 인류평화를 위협한 거임 참 고약하고 못된사람이다,0,0,0,0,0,0,,
,15,3,06월 07일,https://gall.dcinside.com/board/view/?id=dcbest&no=237639&_dcbest=1&page=103,싱글벙글 진짜 인종차별...jpg,"미국의 한 학교에서 체험 학습 명목으로 흑인 학생들에게 목화농장에서 무급으로 목화를 따게 했고, 학생이 집에 목화를 하나 가져와서 이 사건이 발각되었다.",철저히 계획된 인종차별,0,0,0,0,0,0,,
,16,1,06월 08일,https://gall.dcinside.com/board/view/?id=dcbest&no=237833&_dcbest=1&page=101,죽음을 부르는 전세계의 위험한 17가지 음식,"복어, 황소개구리, 아키 열매 등 전 세계의 위험한 음식 재료를 소개했다.",둘이 먹다 하나가 죽어도 모르는 홍어삼합 ㅇㄷ??,1,0,0,0,1,0,,
,16,2,,,,광주광역시의 맛있는 음식 다섯 가지를 소개했다.,둘이 먹다 하나가 죽어도 모르는 홍어삼합 ㅇㄷ??,0,0,0,0,0,0,,
,16,3,06월 08일,https://gall.dcinside.com/board/view/?id=dcbest&no=237833&_dcbest=1&page=101,죽음을 부르는 전세계의 위험한 17가지 음식,"복어, 황소개구리, 아키 열매 등 전 세계의 위험한 음식 재료를 소개했다.",카페인도 독이래,0,0,0,0,0,0,,
,16,3,06월 08일,https://gall.dcinside.com/board/view/?id=dcbest&no=237833&_dcbest=1&page=101,죽음을 부르는 전세계의 위험한 17가지 음식,"복어, 황소개구리, 아키 열매 등 전 세계의 위험한 음식 재료를 소개했다.",뇌 녹는거 개무섭네,0,0,0,0,0,0,,
,16,3,06월 08일,https://gall.dcinside.com/board/view/?id=dcbest&no=237833&_dcbest=1&page=101,죽음을 부르는 전세계의 위험한 17가지 음식,"복어, 황소개구리, 아키 열매 등 전 세계의 위험한 음식 재료를 소개했다.",산낙지는 산채로 먹는건 아니지 않음?,0,0,0,0,0,0,,
,16,3,06월 08일,https://gall.dcinside.com/board/view/?id=dcbest&no=237833&_dcbest=1&page=101,죽음을 부르는 전세계의 위험한 17가지 음식,"복어, 황소개구리, 아키 열매 등 전 세계의 위험한 음식 재료를 소개했다.",카사바는 의왼데 ㄱㅅㄱㅅ,0,0,0,0,0,0,,
,16,3,06월 08일,https://gall.dcinside.com/board/view/?id=dcbest&no=237833&_dcbest=1&page=101,죽음을 부르는 전세계의 위험한 17가지 음식,"복어, 황소개구리, 아키 열매 등 전 세계의 위험한 음식 재료를 소개했다.",아 저래서 상어살은 잘못 관리하면 암모니아 냄새가 나는거군,0,0,0,0,0,0,,
,16,3,06월 08일,https://gall.dcinside.com/board/view/?id=dcbest&no=237833&_dcbest=1&page=101,죽음을 부르는 전세계의 위험한 17가지 음식,"복어, 황소개구리, 아키 열매 등 전 세계의 위험한 음식 재료를 소개했다.","저중에 낙지가 제일 정상이네 , 아무 독성이 없으니까",0,0,0,0,0,0,,
,16,3,06월 08일,https://gall.dcinside.com/board/view/?id=dcbest&no=237833&_dcbest=1&page=101,죽음을 부르는 전세계의 위험한 17가지 음식,"복어, 황소개구리, 아키 열매 등 전 세계의 위험한 음식 재료를 소개했다.",복털조개 저거 꼬막 아님?,0,0,0,0,0,0,,
,16,3,06월 08일,https://gall.dcinside.com/board/view/?id=dcbest&no=237833&_dcbest=1&page=101,죽음을 부르는 전세계의 위험한 17가지 음식,"복어, 황소개구리, 아키 열매 등 전 세계의 위험한 음식 재료를 소개했다.",가장 많은사람을 죽인 음식은 바로 설탕임 의사 오열중,0,0,0,0,0,0,,
,16,3,06월 08일,https://gall.dcinside.com/board/view/?id=dcbest&no=237833&_dcbest=1&page=101,죽음을 부르는 전세계의 위험한 17가지 음식,"복어, 황소개구리, 아키 열매 등 전 세계의 위험한 음식 재료를 소개했다.",딱총나무 지팡이가 실화였구나,0,0,0,0,0,0,,
,16,3,06월 08일,https://gall.dcinside.com/board/view/?id=dcbest&no=237833&_dcbest=1&page=101,죽음을 부르는 전세계의 위험한 17가지 음식,"복어, 황소개구리, 아키 열매 등 전 세계의 위험한 음식 재료를 소개했다.",산낙지 먹다 죽는 사람이 있나,0,0,0,0,0,0,,
,16,3,06월 08일,https://gall.dcinside.com/board/view/?id=dcbest&no=237833&_dcbest=1&page=101,죽음을 부르는 전세계의 위험한 17가지 음식,"복어, 황소개구리, 아키 열매 등 전 세계의 위험한 음식 재료를 소개했다.",카사바 날캐슈넛 스타후르츠 신기하노,0,0,0,0,0,0,이기야노체,
,16,3,06월 08일,https://gall.dcinside.com/board/view/?id=dcbest&no=237833&_dcbest=1&page=101,죽음을 부르는 전세계의 위험한 17가지 음식,"복어, 황소개구리, 아키 열매 등 전 세계의 위험한 음식 재료를 소개했다.","진짜 사람 죽이는 음식 = 설탕, 탄수화물, 밀가루",0,0,0,0,0,0,,
,16,3,06월 08일,https://gall.dcinside.com/board/view/?id=dcbest&no=237833&_dcbest=1&page=101,죽음을 부르는 전세계의 위험한 17가지 음식,"복어, 황소개구리, 아키 열매 등 전 세계의 위험한 음식 재료를 소개했다.",엥? 스타후르츠가 독성이 있었노,0,0,0,0,0,0,이기야노체,
,16,3,06월 08일,https://gall.dcinside.com/board/view/?id=dcbest&no=237833&_dcbest=1&page=101,죽음을 부르는 전세계의 위험한 17가지 음식,"복어, 황소개구리, 아키 열매 등 전 세계의 위험한 음식 재료를 소개했다.",다른 음식들은 별미 개념이라 자주 먹을 일이 없는데 카사바는 쌀이나 밀과 같은 주식이라 답이 없음... 카사바를 먹으려면 가루로 빻은 후에 깨끗한 물에 헹궈 전분만 남겨야 하는데 카사바를 주식으로 삼는 곳은 아프리카라 물이 귀함,0,0,0,0,0,0,,
,16,3,06월 08일,https://gall.dcinside.com/board/view/?id=dcbest&no=237833&_dcbest=1&page=101,죽음을 부르는 전세계의 위험한 17가지 음식,"복어, 황소개구리, 아키 열매 등 전 세계의 위험한 음식 재료를 소개했다.",황소개구리 독성있는거 첨 알았네,0,0,0,0,0,0,,
,16,3,06월 08일,https://gall.dcinside.com/board/view/?id=dcbest&no=237833&_dcbest=1&page=101,죽음을 부르는 전세계의 위험한 17가지 음식,"복어, 황소개구리, 아키 열매 등 전 세계의 위험한 음식 재료를 소개했다.",개소리 존나 섞여있따,0,0,0,0,0,0,,
,16,3,06월 08일,https://gall.dcinside.com/board/view/?id=dcbest&no=237833&_dcbest=1&page=101,죽음을 부르는 전세계의 위험한 17가지 음식,"복어, 황소개구리, 아키 열매 등 전 세계의 위험한 음식 재료를 소개했다.",팩트) 저거 다 거르면 먹을 음식이 없어서 굶어죽는다,0,0,0,0,0,0,,
,16,3,06월 08일,https://gall.dcinside.com/board/view/?id=dcbest&no=237833&_dcbest=1&page=101,죽음을 부르는 전세계의 위험한 17가지 음식,"복어, 황소개구리, 아키 열매 등 전 세계의 위험한 음식 재료를 소개했다.",압생트 보니까 신뢰도 뚝떨어짐 ㅋㅋ,0,0,0,0,0,0,,
,16,3,06월 08일,https://gall.dcinside.com/board/view/?id=dcbest&no=237833&_dcbest=1&page=101,죽음을 부르는 전세계의 위험한 17가지 음식,"복어, 황소개구리, 아키 열매 등 전 세계의 위험한 음식 재료를 소개했다.",일본 저 해파리는 어떻게 요리하는거임 해파리냉채 이렇게 먹는거냐 아니면 뭐 찜기로 쪄서 먹냐,0,0,0,0,0,0,,
,16,3,06월 08일,https://gall.dcinside.com/board/view/?id=dcbest&no=237833&_dcbest=1&page=101,죽음을 부르는 전세계의 위험한 17가지 음식,"복어, 황소개구리, 아키 열매 등 전 세계의 위험한 음식 재료를 소개했다.",스타후르츠 케로로 보고 알게됨,0,0,0,0,0,0,,
,16,3,06월 08일,https://gall.dcinside.com/board/view/?id=dcbest&no=237833&_dcbest=1&page=101,죽음을 부르는 전세계의 위험한 17가지 음식,"복어, 황소개구리, 아키 열매 등 전 세계의 위험한 음식 재료를 소개했다.",아키 열매 저거 과라나 아님?,0,0,0,0,0,0,,
,16,3,06월 08일,https://gall.dcinside.com/board/view/?id=dcbest&no=237833&_dcbest=1&page=101,죽음을 부르는 전세계의 위험한 17가지 음식,"복어, 황소개구리, 아키 열매 등 전 세계의 위험한 음식 재료를 소개했다.",에너지 드링크에 많이 들엇던데,0,0,0,0,0,0,,
,16,3,06월 08일,https://gall.dcinside.com/board/view/?id=dcbest&no=237833&_dcbest=1&page=101,죽음을 부르는 전세계의 위험한 17가지 음식,"복어, 황소개구리, 아키 열매 등 전 세계의 위험한 음식 재료를 소개했다.",아키는 Blighia sapida이고 과라나는 Paullinia cupana라네.,0,0,0,0,0,0,,
,16,3,06월 08일,https://gall.dcinside.com/board/view/?id=dcbest&no=237833&_dcbest=1&page=101,죽음을 부르는 전세계의 위험한 17가지 음식,"복어, 황소개구리, 아키 열매 등 전 세계의 위험한 음식 재료를 소개했다.",썩은치즈는 ㄹㅇ 레전드네,0,0,0,0,0,0,,
,16,3,06월 08일,https://gall.dcinside.com/board/view/?id=dcbest&no=237833&_dcbest=1&page=101,죽음을 부르는 전세계의 위험한 17가지 음식,"복어, 황소개구리, 아키 열매 등 전 세계의 위험한 음식 재료를 소개했다.",스타후르츠 저거 은근 많이 먹길래 안전한 건줄 알았더니 ㄷ,0,0,0,0,0,0,,
,16,3,06월 08일,https://gall.dcinside.com/board/view/?id=dcbest&no=237833&_dcbest=1&page=101,죽음을 부르는 전세계의 위험한 17가지 음식,"복어, 황소개구리, 아키 열매 등 전 세계의 위험한 음식 재료를 소개했다.","복털조개 = 피조개. 식재료 관리 잘못하면 어패류 다 위험함. 캐슈넛 = 우루시올, 일명 옻 옮는다는거. 옻 알러지 없으면 걍 아무 증상 없음. 대황 = 한약재, 옥살산은 시금치 파슬리에도 많다.",0,0,0,0,0,0,,
